user_proposed_budget,location,season,duration_days,group_size,trip_type,distance_km,hotel_quality,rating_1_5,review_polarity,weather_score,time_flexibility,has_paid_activities,paid_activities_count,avg_activity_cost,has_paid_visits,paid_visits_count,avg_visit_cost,ambiguity_level,budget_usd,accept_recommendation
5672.061650202247,5,2,13,3,4,361.32046577174196,3,4.515692220928738,0.014393488629755868,0.46964358430414976,0.13680211361740222,0,0,0.0,1,4,23.469383749826207,0.26666666666666666,2933.9575609156204,-1.0
8020.717517248153,10,4,5,7,4,145.26102845050835,5,3.797009468794747,0.6158500980522165,0.7810561905205863,0.13624320781763563,1,2,33.909108311841244,1,5,18.615195682465103,0.4666666666666667,2330.2864137675538,1.0
1162.2594489287628,7,2,1,12,2,365.35187291956333,1,3.9165057809830333,0.5456167893159349,0.9648788852659151,0.4088821102406194,1,2,19.83971613167255,1,4,11.332524024048059,0.4,600.3657428556592,-1.0
13060.12497918309,3,2,3,17,2,225.43659666156873,2,4.363227337945579,0.34062456946424,0.5564167169415419,0.49682996343472496,1,2,37.142491002305,1,4,20.49687892691745,0.4,3017.3777135904616,1.0
14988.915912277798,4,2,5,9,3,594.7778281003704,4,3.7440361715855666,0.7764129607419968,0.6044821241518107,0.8446058604828518,1,1,41.30361680839448,1,3,19.44887771795969,0.26666666666666666,3599.2690344923813,1.0
29230.523729042787,4,4,9,13,3,104.99168793902486,4,3.0216753029605967,0.9053819764192637,0.45477200607168017,0.35545091007233187,1,4,39.66360037285621,1,5,19.3432725409066,0.6,8576.651265165612,1.0
2845.2783532785024,4,3,5,4,5,485.3684740492167,1,3.226929204034896,0.9309291056872926,0.9845489251206461,0.8967449936242633,0,0,0.0,1,5,21.74035456587171,0.3333333333333333,1302.181596378051,-1.0
29214.184328249874,9,2,10,12,1,105.61747186753463,5,3.445152835142061,0.39665160195425186,0.935138145266066,0.2172838573536204,1,3,24.865537599937173,1,6,16.257302898129,0.6,6830.425692185528,1.0
3246.8130918214524,9,1,4,4,4,95.92539418426782,5,3.755975180244509,0.7050843642966599,0.5492344926581728,0.36420202321527884,1,5,19.375231364317465,1,2,15.84216764372086,0.4666666666666667,849.2105618076081,1.0
1135.5317424923305,9,3,1,3,5,180.62855921085847,1,3.7497411590474083,0.28571208628186073,0.9211594769136762,0.2788766708155621,1,4,28.685912388987916,1,7,16.710109695820517,0.7333333333333333,352.6707702747388,1.0
1847.7471101090096,11,4,5,4,3,432.47611770865615,1,4.046195688340298,0.6293986381352625,0.8174492133907703,0.46363285181421865,1,3,33.535986766288865,0,0,0.0,0.2,711.2116005732449,-1.0
11603.225214423597,8,2,12,8,2,153.46663784806873,2,3.7765367679797444,0.22939474570494967,0.5595627549785434,0.38827607616421467,1,3,27.723953357005204,1,1,14.865272674253523,0.26666666666666666,3403.6931683926805,1.0
14964.042627588084,3,1,6,18,3,449.145729613598,1,3.8364860725812377,0.9327284833540133,0.9196383337002451,0.13617493608495154,0,0,0.0,1,1,21.026046319938395,0.06666666666666667,3421.9788440801753,1.0
20036.64349234095,11,1,10,17,5,84.93150627450075,1,3.8296390046753306,0.27340707193070624,0.4338252979905563,0.7917779010040426,1,5,34.639675932189746,1,5,18.90758494769998,0.6666666666666666,5275.7933641011705,1.0
12420.48920838499,3,1,5,14,1,121.03767833332225,3,3.5494635940518178,0.20722764900805646,0.9269324004875154,0.705599305737783,0,0,0.0,1,7,22.646871194065103,0.4666666666666667,3879.977705697788,1.0
82645.79766410023,6,3,11,18,4,499.0121543671843,4,4.121875943070773,0.876653602658345,0.6420897197274382,0.2072121827605126,0,0,0.0,1,5,24.407795016711265,0.3333333333333333,21090.038208564634,1.0
3989.389070281146,7,2,12,2,2,374.4547277700482,3,3.1820041821026606,0.7263970326502283,0.7284677841394669,0.4607283579328836,1,2,25.734755944120977,1,4,13.266802473294112,0.4,994.3467353516336,1.0
2443.1818165705427,1,4,4,5,2,391.4431264321502,2,3.657503220575016,0.6334008543167258,0.5440873712669159,0.16069066248693115,0,0,0.0,0,0,0.0,0.0,1074.9680656807834,-1.0
6869.1545315878175,6,4,8,4,4,240.11700582812477,3,4.7486352097088345,0.5152360548642109,0.9838662095620626,0.5815483164327682,1,5,33.42912373109845,1,5,18.789345403062292,0.6666666666666666,2098.885686129216,1.0
16864.840634613036,5,1,12,14,2,120.81161906480415,2,4.380789657258731,0.039312139841098936,0.8796462393454256,0.6023203115927263,0,0,0.0,1,7,25.6482601164652,0.4666666666666667,8892.428012938664,-1.0
20801.642317783935,4,1,8,17,3,151.48656064600755,2,4.5199108178751715,0.531265753973534,0.8323096368348789,0.14987309000899318,0,0,0.0,0,0,0.0,0.0,5743.680833097906,1.0
13199.451715398078,7,2,11,15,4,108.94460623687684,2,3.708293341586251,0.3971638325040825,0.46292149991948855,0.6899241648750553,0,0,0.0,1,1,11.929526894697817,0.06666666666666667,4861.151309795179,-1.0
8604.660317035634,9,1,13,4,2,484.04418123403605,5,3.9591642035085,0.5841994847141693,0.8420934852369477,0.54619381276035,1,4,20.49483476964359,1,6,16.75926240244699,0.6666666666666666,2515.218304774795,1.0
34712.737323321795,11,4,11,13,5,563.530503067931,5,3.2035649452408075,0.15285913918433203,0.5475746370307049,0.22854509860764455,0,0,0.0,1,7,14.257417479336262,0.4666666666666667,8650.866259960716,1.0
7579.763428663261,3,3,8,5,4,598.4905441226169,2,4.15199683561132,0.9173956130855316,0.4031800038385633,0.880053730356114,1,3,39.85397476924295,1,3,21.799508033514844,0.4,2920.2948379591085,-1.0
9975.23827266455,5,2,10,4,3,159.72881003607586,4,3.4848194648301605,0.11483682473920354,0.7663720254649795,0.33090444259220464,1,3,52.72193278029059,1,3,22.136884058097944,0.4,3642.93419915245,-1.0
7932.367160943401,10,1,7,10,4,160.95175428162972,2,3.1757362224853134,0.13882477344202038,0.40162653964859785,0.19335685131334507,1,3,27.151783811048105,1,6,19.04528433467499,0.6,2717.0608920028762,-1.0
15929.138099809035,5,4,11,9,2,149.6781863911131,3,4.852898847179422,0.7215965507512772,0.42885678637845265,0.725211585401132,1,5,39.58849924501388,0,0,0.0,0.3333333333333333,6913.83901907744,-1.0
26065.69490110102,5,3,11,14,2,549.3263717543838,1,4.7544010816262166,0.3924451074226354,0.8899596636829463,0.4513079268561747,1,3,47.1852075302325,1,7,27.001557449289376,0.6666666666666666,10530.845074358383,-1.0
5391.51684169845,1,3,7,2,5,548.5596610305008,3,4.085698621226818,0.4315281431364426,0.5996894715474905,0.6844393094474411,1,4,46.652064399103416,1,4,27.464636639332202,0.5333333333333333,1616.9666606030414,1.0
1775.4626137230505,6,1,1,5,3,459.17046091497235,4,4.139779369742633,0.7624586857406905,0.9260593820570496,0.373665398972726,1,4,37.86898268008241,1,7,25.868307766472313,0.7333333333333333,782.9036696344025,-1.0
5328.64471096503,4,4,13,2,3,402.6311980869135,3,4.131016694645948,0.7161790747329522,0.7594176188663959,0.7614390622472627,1,2,45.425564420049355,0,0,0.0,0.13333333333333333,1582.4684506397618,1.0
1610.0152702164355,2,1,1,15,4,376.12959789235185,4,4.130266367178418,0.6966508238768923,0.9534996287063774,0.6657909074507189,0,0,0.0,1,2,12.755058518253163,0.13333333333333333,772.2454741571482,-1.0
8025.684341429489,8,1,6,11,1,112.28092521241538,5,3.3310410207345793,0.18632087949412068,0.9024944734014952,0.36571713012395113,1,3,26.625683309662445,1,1,16.918507653346165,0.26666666666666666,3332.840800599243,-1.0
6897.096620759377,9,1,10,9,3,268.99278147501883,1,4.727036281225914,0.9229602317984849,0.6794200733912878,0.4846695824712589,1,3,19.582272200920418,1,6,12.578991718800541,0.6,2192.4173014093926,1.0
1743.9545976643428,6,1,8,1,1,479.2726391503482,3,4.26452857583906,0.013094456588333636,0.7981224232100264,0.24242877349580116,1,1,39.41495485518987,1,7,27.713936265919823,0.5333333333333333,552.6658943326742,1.0
67834.67118700645,1,4,13,19,3,489.88011214084815,5,4.249951974102105,0.3777259474401693,0.9019388879753998,0.5699628833872595,1,3,40.9627619492425,1,4,24.856155597848364,0.4666666666666667,21586.417305583283,1.0
1417.4721649661992,3,3,4,1,5,91.52685009213907,3,3.746618632559506,0.27074467314355377,0.7863997259434095,0.4269873368784771,0,0,0.0,0,0,0.0,0.0,383.6968690695569,1.0
2864.499697025832,8,1,9,3,3,328.0293335083186,1,4.599832170746379,0.1785446620543336,0.7916476647111248,0.29054622483738124,0,0,0.0,1,6,16.04890981486298,0.4,730.1320745197951,1.0
8593.825307710418,4,4,5,14,2,57.15105793090482,1,3.4157725102920544,0.026532203873819715,0.5088612610538784,0.5664332487757537,1,2,44.86054543801555,1,3,20.894275758574405,0.3333333333333333,3018.7404229022577,-1.0
7704.3381872393575,7,3,12,5,5,275.1764087051822,1,3.8722530582706334,0.29446575954191767,0.969071984177294,0.7108846353278087,0,0,0.0,1,3,15.614492644454234,0.2,1972.6210216705836,1.0
9515.224486609379,1,2,3,17,1,347.8988180634768,5,3.805100087193961,0.2180231074940865,0.7870325006615977,0.4373631476426255,0,0,0.0,1,2,22.764539447625037,0.13333333333333333,4914.014248256235,-1.0
6647.301350130867,2,4,5,10,4,323.9499144310532,2,4.108356005031586,0.6514203883518642,0.8978450822243209,0.2651370174084826,0,0,0.0,0,0,0.0,0.0,1598.6595115853884,1.0
8131.710427782359,6,3,8,2,4,398.20393484659616,5,3.350742557246899,0.9144119459249598,0.6512623149352439,0.40651082259959803,1,2,33.38825398866185,1,3,19.330629326225836,0.3333333333333333,2121.5641533552653,1.0
37772.176764428055,5,3,8,11,4,445.47524785133504,3,4.898613594115531,0.3966493730520543,0.9724521619237798,0.20800102193696557,1,2,36.52366196433045,1,3,30.65693102212118,0.3333333333333333,9389.178987023235,1.0
5525.022830152967,11,1,11,2,1,474.00171206020207,5,3.6887674640884667,0.3515401611342188,0.6476761303640514,0.6639404397511625,1,1,25.96732359493974,1,5,13.887646325257661,0.4,1276.3987645901773,1.0
56133.75444194441,6,2,12,19,5,100.37014032964879,3,4.924197571528236,0.7900135587918561,0.8143361394673844,0.5170405339308556,0,0,0.0,1,3,25.266561090934616,0.2,14310.584208225855,1.0
7977.688785962894,7,1,6,16,1,546.8500969498137,4,3.4424188836392045,0.987668007996647,0.9664356038119679,0.13154144909480472,1,1,19.6049768773757,1,2,12.476560211645518,0.2,3636.608165468146,-1.0
4737.145516797788,7,1,3,16,2,281.9694628517819,5,3.9484284333149278,0.8620426509893134,0.9067296391210422,0.3552803785946045,1,1,23.826954543311846,1,4,11.439274003209775,0.3333333333333333,2273.187461901634,-1.0
25805.62716288453,5,3,8,12,1,346.12081970943314,1,4.47571153381305,0.5201681098787319,0.6560902339929187,0.8013323022899596,1,3,51.60860154119005,0,0,0.0,0.2,6302.897578927004,1.0
1800.8553352163774,2,4,3,7,4,78.97610978747572,1,3.8038618272184843,0.47987562030390885,0.7765032779310221,0.798941691349071,1,2,21.49247560003133,1,4,16.87740293234135,0.4,722.7362971330532,-1.0
57468.00809993326,3,1,14,18,4,443.55432337883303,5,3.0841863792727238,0.01787393473341381,0.992633433841619,0.4422185069886899,1,4,31.340154530850747,1,5,19.149349613496998,0.6,17036.86307615181,1.0
23863.63528866302,7,4,14,11,5,594.0517003973474,4,3.129972818965788,0.40158023642548746,0.9026954411699473,0.2844553566440152,1,2,18.40354495698062,1,1,11.794613289267803,0.2,6191.025541099005,1.0
18488.266036132216,6,1,5,15,1,335.0432016720157,4,4.989815645292871,0.1738952492194873,0.6377452113415952,0.7065907805632731,1,3,43.399563013245015,1,5,23.460960172429356,0.5333333333333333,5463.098770137075,1.0
26640.19221757433,5,2,11,9,3,200.1276561709732,5,4.777496159737955,0.9556514982297534,0.9172765703592703,0.7476128597799024,1,5,49.18314881112844,1,4,25.5986587854546,0.6,10469.388694811785,1.0
69138.18096167469,5,4,10,18,5,171.10076107239624,5,4.788959861936135,0.9914753351450482,0.43691021574354105,0.806325015309969,1,3,50.79192071640345,1,2,27.444532994772267,0.3333333333333333,16993.438887559387,1.0
43433.006753972,1,2,8,19,4,517.819951001833,3,3.320800210660144,0.3340088787452379,0.5432140187806105,0.8440722804077909,0,0,0.0,1,4,21.625442341269547,0.26666666666666666,10568.170434873049,1.0
3952.7793541169385,10,1,3,10,2,500.97080457445503,5,4.4870165125832155,0.1607598960483082,0.8907802144714373,0.7657073423661935,1,2,26.437057302911803,1,1,17.754339061350212,0.2,1811.600583035349,-1.0
11676.613048393921,2,4,8,13,3,120.64679495125525,3,4.522055805004056,0.5412665786761103,0.9777952023153967,0.3734977328309489,1,5,21.603553756095113,1,4,12.748372615022376,0.6,4408.884144258833,-1.0
24366.60781580374,1,4,6,17,2,310.4656386392987,2,3.1493888355157083,0.8524146591986477,0.9940890236503882,0.6408418057494035,1,3,35.566222105596374,1,7,20.693956008243287,0.6666666666666666,6152.853421759441,1.0
5131.168472065949,3,3,10,2,2,598.4184750867412,1,3.204387239387438,0.854209774461566,0.7162144577271172,0.7607366126399173,1,2,39.17526974156529,1,3,19.27037439346158,0.3333333333333333,1197.143621803192,1.0
24575.165728877375,8,4,13,15,5,401.18927121524706,3,3.5484304046973403,0.9839776479598282,0.6456004037890258,0.8152793629433076,1,5,22.608968894426322,1,4,15.799550271963215,0.6,7983.455381605865,1.0
31174.161151143922,11,4,12,14,1,527.742742375586,5,3.307316076322225,0.45369363460528267,0.7182126362369536,0.11428951398265551,1,4,23.495021922648913,1,3,15.157710052549891,0.4666666666666667,10206.027984508739,-1.0
11672.973197328225,7,1,14,12,4,286.6682421947045,1,3.32165093815638,0.6515194668022647,0.595555278371245,0.572211151108498,1,5,19.32631169554526,1,6,12.906166519061813,0.7333333333333333,3766.148437964681,1.0
18506.37714056271,6,4,11,13,1,523.0673184540625,1,3.0792376506967143,0.48050694725782894,0.46295810705090495,0.293636012690022,1,4,41.65225479425631,1,2,21.514216147737375,0.4,5792.95811545657,-1.0
2669.9886592620505,1,1,13,1,5,93.2181734352614,2,4.954932772629571,0.20085908986229417,0.8159163644936085,0.7571525824078932,0,0,0.0,1,3,21.28096347868791,0.2,643.6068513406209,1.0
7711.366771466109,9,2,9,7,1,439.983285698004,2,4.250609320427896,0.7834227259416147,0.7673547915286948,0.4875187580592325,1,4,25.021306388684927,1,7,15.279241303158665,0.7333333333333333,2397.414446714618,1.0
25947.948402086167,10,2,11,18,4,185.90677870558054,5,3.9585578571525746,0.6157420219422428,0.5974104626887973,0.4761460741573321,1,5,32.24756868779884,1,3,14.992734950266644,0.5333333333333333,13357.535354455758,-1.0
8672.68643594759,3,2,5,9,3,407.6791274908153,2,3.8065227222476636,0.22056112492232327,0.6510398732005916,0.26286262427379414,1,1,40.523812016218216,1,5,24.127562973533585,0.4,2496.105348093585,1.0
20807.779956998067,4,4,8,18,1,332.6977272947987,1,3.877230838379181,0.7252576604151365,0.6920013648548218,0.7987385904653285,1,2,46.116823207337426,1,5,20.44335059231948,0.4666666666666667,6014.025131668116,1.0
1045.7987237875539,8,1,1,3,2,443.7037305751487,2,3.4750866498477553,0.9713950940416396,0.5085861716256939,0.7835080746956633,1,4,24.711893327177453,1,7,14.544853012702117,0.7333333333333333,309.0206116799193,1.0
3594.619739603676,6,1,11,2,3,411.2051654977107,1,4.5469462513732015,0.13087366071834983,0.9818926270471269,0.4630316331069114,1,3,37.63816461610184,1,5,21.611703275496055,0.5333333333333333,903.4463440605335,1.0
6196.821016325802,1,1,4,8,3,571.7208451682885,1,3.3340838158018995,0.16761921628831766,0.4220028561601258,0.6891216120525124,1,5,46.44777796245515,1,4,28.694429403202307,0.6,1879.8106392819168,1.0
19881.83634580924,11,1,4,18,2,117.6339446912947,5,4.873211384589923,0.03934354066850965,0.4732659484060161,0.4617592226267483,1,5,24.313236678753082,1,4,14.900286484854677,0.6,4543.0615841795525,1.0
4247.216038916859,8,3,11,2,1,401.5159657985252,1,4.160224459390936,0.25422457989749325,0.7130380279817279,0.37412279049673225,1,5,22.025169268082646,1,4,16.481914119413492,0.6,979.9356855840377,1.0
15610.542085786159,1,3,8,6,5,579.8407580512195,2,4.3232647007422935,0.9786312874005304,0.6245780602838756,0.1140127926896498,1,2,47.90233839150336,1,4,21.16965925873074,0.4,4008.1643392998963,1.0
5507.596854793268,4,1,1,19,5,416.83433434499904,1,3.2131860606159814,0.657845304603036,0.9996482354623999,0.13856963108844483,1,1,46.13537424495015,1,5,23.73877549474883,0.4,1468.3432218402372,1.0
13890.356405083494,4,2,13,6,4,417.1763620599716,2,4.524570269553232,0.7978136488586345,0.6613499888877599,0.7542673729400173,0,0,0.0,1,1,21.531970823475287,0.06666666666666667,3993.6322669786246,1.0
14532.520820221976,10,3,5,19,4,351.6748469083122,1,3.475088261748655,0.3732517916293401,0.536361776357891,0.15855673901475492,1,2,31.896689022186195,1,5,19.859253242795806,0.4666666666666667,4544.130574483767,-1.0
12267.70517264631,6,4,5,12,5,269.35252949329526,5,3.4921393175959965,0.47669547504115917,0.6366191942910101,0.5395313907443627,1,4,45.552570477755985,0,0,0.0,0.26666666666666666,5147.230160737963,-1.0
10879.54816543984,7,4,5,15,1,410.0811947872415,3,3.1205347805791215,0.9344360268055143,0.6109736123437807,0.18113666275937323,1,5,20.542688658203666,1,7,13.660129572943886,0.8,3243.8027226467425,-1.0
27445.298571054012,10,4,14,18,2,199.94320040344357,4,4.64634803119132,0.5224810405161183,0.47393359250329964,0.7875326346244713,1,1,29.676890507537564,1,4,16.815820307311487,0.3333333333333333,13011.331590564341,-1.0
31216.210351002203,6,1,12,13,2,111.76738942617055,5,4.203223640292663,0.8191888594267902,0.9305238780090447,0.28246381755914596,1,2,33.519108868297394,1,2,26.81829441526986,0.26666666666666666,11226.341352701933,-1.0
4441.553182195828,10,3,5,4,2,452.576937172099,4,3.8474765072975257,0.6675498992914705,0.45732118830080093,0.5990874597412584,1,2,24.887453903416148,1,4,19.855531734545977,0.4,1823.1597622032994,-1.0
20947.57467014435,1,2,5,15,3,383.90171984882943,3,3.463894192231951,0.39090599590551467,0.7566858011117039,0.49741348708733557,1,3,43.363102265428395,1,2,24.326307130890157,0.3333333333333333,5664.038080135484,1.0
22934.489222060205,1,3,7,14,3,381.7706756173547,2,4.811049584659347,0.7726227274493825,0.55893726834204,0.6162318700205736,1,1,38.79352274814908,1,1,26.219316980749237,0.13333333333333333,7632.432025342625,1.0
8219.661867019775,2,4,5,12,3,402.09252310549135,2,4.360263862206903,0.23082918915401207,0.6741151869282211,0.25225989025525425,0,0,0.0,1,6,15.768929147284386,0.4,2202.930779136842,1.0
17948.72368128266,4,4,6,12,2,576.6939064779591,5,4.269920091182066,0.7548378199408478,0.5022867629043506,0.4275822824041632,1,4,36.18239212760481,1,4,22.886795430227387,0.5333333333333333,6289.045580293121,-1.0
2341.8497068397114,7,4,3,8,5,455.4491237539837,4,3.487313432127733,0.6715584436130373,0.455757486627634,0.3056378131456639,1,1,23.45221224270865,1,4,14.61216479897347,0.3333333333333333,1182.081242254661,-1.0
10047.200209841702,1,3,2,13,2,259.50023903104295,2,4.873915646062126,0.5538022407123763,0.5833145863948141,0.4175852136594268,1,4,47.97633446463461,0,0,0.0,0.26666666666666666,2595.2265885034863,1.0
5328.444053510115,6,4,5,10,4,561.827368054154,2,4.079465237519885,0.6279500527726358,0.8045822838454291,0.525984954047541,1,3,43.00187417171011,1,1,21.477842226514586,0.26666666666666666,2735.772828902349,-1.0
8559.895681417758,11,2,3,18,4,365.17278591196714,2,4.644961127268722,0.13252467274184843,0.9172086893635736,0.8382057524107155,1,5,26.78954530756467,1,6,14.886628622715627,0.7333333333333333,3039.5341143921232,1.0
1781.0982499476186,8,1,2,4,1,177.90324710095905,5,4.099059071790034,0.96582216115322,0.6594987269980792,0.3494529064682077,1,2,23.404196706038732,1,5,12.439198680803734,0.4666666666666667,522.5561839006541,1.0
2316.2432817780505,7,3,3,5,3,155.48035057552332,1,3.1163275910109514,0.9948663171697671,0.43466833659782,0.6560281830868425,1,3,19.51587341157524,0,0,0.0,0.2,599.6910900803754,1.0
2103.197584491562,3,3,12,1,4,398.25429430740525,1,3.4652910771253618,0.22080262978563914,0.5042515573973767,0.6245789380493251,1,2,30.10331361654626,1,6,22.49854609120616,0.5333333333333333,755.8185336607964,-1.0
17534.935369871226,11,4,6,14,5,262.893318184597,5,3.0220625288572944,0.4161539981797615,0.6888064909811942,0.11535382145844536,1,2,30.990775408265065,0,0,0.0,0.13333333333333333,5082.959108312719,1.0
6786.6159875655385,5,2,2,13,5,159.37095277641276,5,4.919153288642066,0.48785404392636245,0.46584171920650214,0.5383675911789544,1,4,40.74636141168411,0,0,0.0,0.26666666666666666,3070.1120735788913,-1.0
28988.325447558444,2,4,12,18,3,256.73855683017314,4,4.719130463293892,0.3923937215284745,0.9737333143893689,0.20651600334247755,0,0,0.0,1,1,16.572554748290703,0.06666666666666667,9686.151472682212,1.0
2692.0787044607955,1,2,2,8,5,503.82270776078707,2,3.772697819696631,0.45012443241975963,0.5361788166192185,0.8115127329030755,1,5,35.90154558387141,1,1,24.47731692421525,0.4,1338.987129696435,-1.0
6972.24986884844,8,1,7,11,1,89.64638479927035,3,3.024216950469775,0.9565013982994801,0.8425050156754041,0.38260112680165137,1,3,30.524832086170544,1,3,13.471896740222332,0.4,2993.9810314451174,-1.0
36080.256635736834,5,1,14,8,2,61.51972856700205,4,4.797801648012471,0.7824849245639379,0.5367054505258659,0.880792679679034,1,3,38.1456497423302,1,6,22.324942590291712,0.6,8373.692889703223,1.0
2026.2405003612644,7,2,2,10,5,118.87846373805492,3,4.959940658717701,0.6018815896363221,0.7494535949243479,0.6984585435436257,1,4,19.389766459669026,0,0,0.0,0.26666666666666666,934.080219917384,-1.0
14072.704345957452,2,3,9,8,3,352.5505672519858,2,4.225879164989051,0.9430758377447076,0.544415627099503,0.19720110104073446,0,0,0.0,1,5,14.092789073545697,0.3333333333333333,3566.153071680144,1.0
6217.350499080728,7,3,1,12,1,349.2091185505134,5,4.510083857492557,0.46053949727414,0.9051991317340369,0.6827925417292906,1,4,18.465696563790743,1,6,16.100626294084055,0.6666666666666666,1462.1429580938081,1.0
28484.33505814223,2,2,13,15,4,499.78193142131977,3,3.3013522154197545,0.3423836360335465,0.6480498695771568,0.7065480088612299,1,3,23.60760134162825,1,5,12.90817053120326,0.5333333333333333,8516.83194915687,1.0
5265.205129447361,9,4,5,15,2,356.92327883193184,1,4.48342412302586,0.8814507796750214,0.5667412583493208,0.25516309381421987,1,2,21.23132372431363,1,6,15.119764784180488,0.5333333333333333,2227.4115359193493,-1.0
15103.6417458508,9,4,13,9,4,338.2875438993892,2,4.521981520056188,0.03531135494023907,0.8474402696387393,0.2619844481321899,1,1,25.800639041826667,1,7,13.325836128087001,0.5333333333333333,3684.5700195472446,1.0
